date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,Year,home_team_attack_strength,away_team_attack_strength,home_team_defence_strength,away_team_defence_strength,home_team_id,away_team_id,home_win,away_win,FTR_Encode,FTR
2023-01-19,Iraq,Oman,3.0,2.0,Gulf Cup,Basra,Iraq,False,2023,1.413466967814794,2.2,0.7439299830604179,0.7935253152644457,101,159,1,0,2,H
2023-01-25,United States,Serbia,1.0,2.0,Friendly,Los Angeles,United States,False,2023,1.450663466967815,2.2,0.8927159796725015,0.5951439864483343,233,189,0,1,0,A
2023-01-28,United States,Colombia,0.0,0.0,Friendly,Carson,United States,False,2023,1.450663466967815,1.5,0.8927159796725015,0.37196499153020895,233,45,0,0,1,D
2023-02-22,Grenada,Barbados,1.0,1.0,Friendly,Sauteurs,Grenada,False,2023,0.7651851254335728,0.5,1.785431959345003,1.785431959345003,84,18,0,0,1,D
2023-02-26,Grenada,Barbados,2.0,2.0,Friendly,St. George's,Grenada,False,2023,0.7651851254335728,0.5,1.785431959345003,1.785431959345003,84,18,0,0,1,D
2023-03-03,Grenada,Saint Lucia,1.0,2.0,Friendly,St. George's,Grenada,False,2023,0.7651851254335728,2.0,1.785431959345003,0.8502056949261919,84,181,0,1,0,A
2023-03-04,Saint Barthélemy,Sint Maarten,5.0,1.0,Friendly,Saint-Jean,Saint Barthélemy,False,2023,2.9757199322416716,2.25,1.785431959345003,1.4878599661208358,178,194,1,0,2,H
2023-03-05,Grenada,Saint Lucia,2.0,0.0,Friendly,Gouyave,Grenada,False,2023,0.7651851254335728,2.0,1.785431959345003,0.8502056949261919,84,181,1,0,2,H
2023-03-10,Saint Martin,Saint Barthélemy,3.0,2.0,Friendly,Quartier-d'Orleans,Saint Martin,False,2023,2.08300395256917,5.0,0.0,1.785431959345003,182,178,1,0,2,H
2023-03-11,Jamaica,Trinidad and Tobago,0.0,1.0,Friendly,Montego Bay,Jamaica,False,2023,0.8927159796725015,2.0,0.6801645559409535,1.1902879728966687,107,223,0,1,0,A
2023-03-12,Guatemala,Panama,1.0,1.0,Friendly,San Jose,United States,True,2023,0.4869359889122736,2.25,1.0910973084886129,0.5410399876803039,87,163,0,0,1,D
2023-03-14,Jamaica,Trinidad and Tobago,0.0,0.0,Friendly,Kingston,Jamaica,False,2023,0.8927159796725015,2.0,0.6801645559409535,1.1902879728966687,107,223,0,0,1,D
2023-03-15,Bangladesh,Malawi,1.0,1.0,Friendly,Medina,Saudi Arabia,True,2023,0.6695369847543761,1.1666666666666667,1.1902879728966687,0.34008227797047674,17,128,0,0,1,D
2023-03-19,Ethiopia,Rwanda,1.0,0.0,Friendly,Adama,Ethiopia,False,2023,0.4959533220402786,0.8,0.8927159796725015,0.5951439864483343,67,176,1,0,2,H
2023-03-20,Fiji,Vanuatu,1.0,2.0,Friendly,Lautoka,Fiji,False,2023,1.6366459627329193,1.5,1.1902879728966687,0.7651851254335728,70,237,0,1,0,A
2023-03-21,Maldives,Pakistan,1.0,0.0,Friendly,Laamu,Maldives,False,2023,0.7935253152644457,0.5,1.1902879728966687,1.360329111881907,130,161,1,0,2,H
2023-03-21,Tahiti,New Caledonia,0.0,2.0,Friendly,Pirae,Tahiti,False,2023,1.785431959345003,3.0,0.0,0.5951439864483343,212,149,0,1,0,A
2023-03-22,Honduras,El Salvador,1.0,0.0,Friendly,Los Angeles,United States,True,2023,1.2894786373047242,0.75,1.0202468339114301,1.0580337536859277,94,62,1,0,2,H
2023-03-22,India,Myanmar,1.0,0.0,Tri Nation Tournament,Imphal,India,False,2023,0.8183229813664596,1.6,0.5951439864483343,1.2894786373047242,98,145,1,0,2,H
2023-03-22,Nepal,Laos,2.0,0.0,Tri Nation Tournament,Kathmandu,Nepal,False,2023,0.69433465085639,0.0,0.9352262644188111,0.8927159796725015,147,117,1,0,2,H
2023-03-22,Republic of Ireland,Latvia,3.0,2.0,Friendly,Dublin,Republic of Ireland,False,2023,0.7935253152644457,1.0,0.7439299830604179,1.6862412949369472,173,118,1,0,2,H
2023-03-22,Sierra Leone,São Tomé and Príncipe,2.0,2.0,African Cup of Nations qualification,Agadir,Morocco,True,2023,0.7439299830604179,0.0,0.29757199322416716,1.9342179559570865,192,211,0,0,1,D
2023-03-22,Benin,Rwanda,1.0,1.0,African Cup of Nations qualification,Cotonou,Benin,False,2023,0.5951439864483343,0.8,0.833201581027668,0.5951439864483343,22,176,0,0,1,D
